category,description,estimatedTime,imageName,ingredients,procedure,subcategory,title,times,isFavorite
dinner,"Get the party started with our Simple Fruity Red Sangria Recipe. Simple syrup, apricot brandy and wine give this red sangria recipe its deep, rich flavor.",10.0,Simple Fruity Red Sangria Recipe.jpg,"1 bottle (750 mL) red wine, Rioja preferred, 1/2 cup apricot brandy, 1 cup plain black iced tea, 1/2 cup simple syrup, 5 orange slices, 5 apple slices","1 bottle (750 mL) red wine, Rioja preferred, 1/2 cup apricot brandy, 1 cup plain black iced tea, 1/2 cup simple syrup, 5 orange slices, 5 apple slices",Drinks,Simple Fruity Red Sangria Recipe,"1 bottle (750 mL) red wine, Rioja preferred, 1/2 cup apricot brandy, 1 cup plain black iced tea, 1/2 cup simple syrup, 5 orange slices, 5 apple slices",False
dinner,Live it up with our Sparkling Watermelon-Mojito Punch. This Sparkling Watermelon-Mojito Punch gets its great flavor from fresh lime juice and mint.,10.0,Sparkling Watermelon-Mojito Punch.jpg,"1 bottle (2 L) seltzer, chilled, 1 cup sugar, 1 env. (0.15 oz.) KOOL-AID Watermelon Flavor Unsweetened Drink Mix, 1 lime, cut into 8 wedges, 8 sprigs fresh mint","1 bottle (2 L) seltzer, chilled, 1 cup sugar, 1 env. (0.15 oz.) KOOL-AID Watermelon Flavor Unsweetened Drink Mix, 1 lime, cut into 8 wedges, 8 sprigs fresh mint",Drinks,Sparkling Watermelon-Mojito Punch,"1 bottle (2 L) seltzer, chilled, 1 cup sugar, 1 env. (0.15 oz.) KOOL-AID Watermelon Flavor Unsweetened Drink Mix, 1 lime, cut into 8 wedges, 8 sprigs fresh mint",True
dinner,"Make this luscious Spiced Mexican Hot Chocolate with milk, chocolate and cinnamon. Dollop this Mexican hot chocolate with whipped topping and enjoy!",10.0,Spiced Mexican Hot Chocolate.jpg,"1 qt. (4 cups) milk, ""1 pkg. (4 oz.) BAKERS GERMANS Sweet Chocolate, finely chopped"", 1/2 tsp. ground cinnamon, 1/4 cup thawed COOL WHIP Whipped Topping","1 qt. (4 cups) milk, ""1 pkg. (4 oz.) BAKERS GERMANS Sweet Chocolate, finely chopped"", 1/2 tsp. ground cinnamon, 1/4 cup thawed COOL WHIP Whipped Topping",Drinks,Spiced Mexican Hot Chocolate,"1 qt. (4 cups) milk, ""1 pkg. (4 oz.) BAKERS GERMANS Sweet Chocolate, finely chopped"", 1/2 tsp. ground cinnamon, 1/4 cup thawed COOL WHIP Whipped Topping",True
regional,Here's a quick and easy-to-follow video recipe for making Shrimp Kabobs with Olive and Tomato Relish—plus a few helpful tips on using marinade.,23.0,Shrimp Kabobs with Olive and Tomato Relish.jpg,"1/4 cup KRAFT Balsamic Vinaigrette Dressing, divided, 1 lb. uncooked large shrimp, peeled, deveined, 1 small red onion, cut into 1-inch chunks, 1 lemon, cut into 8 wedges, 1/4 cup chopped black olives, 1/4 cup chopped tomato es","1/4 cup KRAFT Balsamic Vinaigrette Dressing, divided, 1 lb. uncooked large shrimp, peeled, deveined, 1 small red onion, cut into 1-inch chunks, 1 lemon, cut into 8 wedges, 1/4 cup chopped black olives, 1/4 cup chopped tomato es",Mediterranean,Shrimp Kabobs with Olive and Tomato Relish,"1/4 cup KRAFT Balsamic Vinaigrette Dressing, divided, 1 lb. uncooked large shrimp, peeled, deveined, 1 small red onion, cut into 1-inch chunks, 1 lemon, cut into 8 wedges, 1/4 cup chopped black olives, 1/4 cup chopped tomato es",False
regional,Make Mediterranean Salmon for Two tonight in just 25 minutes. Five ingredients are all you need for our tasty Mediterranean Salmon for Two recipe.,25.0,Mediterranean Salmon for Two.jpg,"2 skinless salmon fillets (1/2 lb.), 1/4 cup KRAFT Lite Balsamic Vinaigrette Dressing, divided, 2 cloves garlic, minced, 1 pkg. (6 oz.) baby spinach leaves, 4 tsp. KRAFT Grated Parmesan Cheese, divided","2 skinless salmon fillets (1/2 lb.), 1/4 cup KRAFT Lite Balsamic Vinaigrette Dressing, divided, 2 cloves garlic, minced, 1 pkg. (6 oz.) baby spinach leaves, 4 tsp. KRAFT Grated Parmesan Cheese, divided",Mediterranean,Mediterranean Salmon for Two,"2 skinless salmon fillets (1/2 lb.), 1/4 cup KRAFT Lite Balsamic Vinaigrette Dressing, divided, 2 cloves garlic, minced, 1 pkg. (6 oz.) baby spinach leaves, 4 tsp. KRAFT Grated Parmesan Cheese, divided",True
regional,Serve our Mixed Greens with Mediterranean Vinaigrette alongside your favorite entrée. Explore our Mixed Greens with Mediterranean Vinaigrette recipe today.,10.0,Mixed Greens with Mediterranean Vinaigrette.jpg,"3 Tbsp. HEINZ Red Wine Vinegar, 2 cloves garlic, minced, 1 tsp. GREY POUPON Dijon Mustard, 1 tsp. sugar, 1/4 tsp. pepper, 1/4 cup extra virgin olive oil, 1 pkg. (10 oz.) torn mixed salad greens, 1 pkg. (4 oz.) ATHENOS Traditional Crumbled Feta Cheese","3 Tbsp. HEINZ Red Wine Vinegar, 2 cloves garlic, minced, 1 tsp. GREY POUPON Dijon Mustard, 1 tsp. sugar, 1/4 tsp. pepper, 1/4 cup extra virgin olive oil, 1 pkg. (10 oz.) torn mixed salad greens, 1 pkg. (4 oz.) ATHENOS Traditional Crumbled Feta Cheese",Mediterranean,Mixed Greens with Mediterranean Vinaigrette,"3 Tbsp. HEINZ Red Wine Vinegar, 2 cloves garlic, minced, 1 tsp. GREY POUPON Dijon Mustard, 1 tsp. sugar, 1/4 tsp. pepper, 1/4 cup extra virgin olive oil, 1 pkg. (10 oz.) torn mixed salad greens, 1 pkg. (4 oz.) ATHENOS Traditional Crumbled Feta Cheese",False
regional,Meet your new favorite appetizer! It's all the deliciousness of stuffed artichoke without the hassle in our Simple 'Stuffed-Artichoke' Appetizer.,45.0,Simple 'Stuffed-Artichoke' Appetizer.jpg,"2 cans (14 oz. each) medium artichoke hearts, drained, halved lengthwise, 1/4 cup KRAFT Grated Parmesan Cheese, 1/4 cup Italian-seasoned panko bread crumbs, 3 cloves garlic, minced, 2 Tbsp. olive oil, divided","2 cans (14 oz. each) medium artichoke hearts, drained, halved lengthwise, 1/4 cup KRAFT Grated Parmesan Cheese, 1/4 cup Italian-seasoned panko bread crumbs, 3 cloves garlic, minced, 2 Tbsp. olive oil, divided",Mediterranean,Simple 'Stuffed-Artichoke' Appetizer,"2 cans (14 oz. each) medium artichoke hearts, drained, halved lengthwise, 1/4 cup KRAFT Grated Parmesan Cheese, 1/4 cup Italian-seasoned panko bread crumbs, 3 cloves garlic, minced, 2 Tbsp. olive oil, divided",False
regional,"Bring a bowlful of color to your week with a Mediterranean Bean Salad Recipe. Food should look as good as it tastes, and this bean salad recipe delivers!",10.0,Mediterranean Bean Salad Recipe.jpg,"1 can (15 oz.) white kidney beans, rinsed, 1 can (14 oz.) artichoke hearts, drained, quartered, 1 cup halved cherry tomatoes, 1/2 cup KRAFT Finely Shredded Italian* Five Cheese Blend, 1/2 cup pitted black olives, 1/4 cup chopped red onions, 2 Tbsp. chopped parsley, 1/3 cup KRAFT Sun Dried Tomato Vinaigrette Dressing","1 can (15 oz.) white kidney beans, rinsed, 1 can (14 oz.) artichoke hearts, drained, quartered, 1 cup halved cherry tomatoes, 1/2 cup KRAFT Finely Shredded Italian* Five Cheese Blend, 1/2 cup pitted black olives, 1/4 cup chopped red onions, 2 Tbsp. chopped parsley, 1/3 cup KRAFT Sun Dried Tomato Vinaigrette Dressing",Mediterranean,Mediterranean Bean Salad Recipe,"1 can (15 oz.) white kidney beans, rinsed, 1 can (14 oz.) artichoke hearts, drained, quartered, 1 cup halved cherry tomatoes, 1/2 cup KRAFT Finely Shredded Italian* Five Cheese Blend, 1/2 cup pitted black olives, 1/4 cup chopped red onions, 2 Tbsp. chopped parsley, 1/3 cup KRAFT Sun Dried Tomato Vinaigrette Dressing",True
regional,"If you think cedar-plank grilling is difficult, try this tasty Mediterranean-style chicken recipe. (We'll make a cedar-plank griller out of you, yet!)",330.0,Cedar-Planked Mediterranean Chicken.jpg,"2 untreated cedar plank s (14x7x1 inch each), 1 cup KRAFT Greek Vinaigrette Dressing, 1/2 cup finely chopped fresh parsley, divided, Grated peel and juice of 1 lemon, 4 large bone-in chicken breast s with skin (4 lb.), 2 Tbsp. oil, 1/4 cup chopped pitted Kalamata olives","2 untreated cedar plank s (14x7x1 inch each), 1 cup KRAFT Greek Vinaigrette Dressing, 1/2 cup finely chopped fresh parsley, divided, Grated peel and juice of 1 lemon, 4 large bone-in chicken breast s with skin (4 lb.), 2 Tbsp. oil, 1/4 cup chopped pitted Kalamata olives",Mediterranean,Cedar-Planked Mediterranean Chicken,"2 untreated cedar plank s (14x7x1 inch each), 1 cup KRAFT Greek Vinaigrette Dressing, 1/2 cup finely chopped fresh parsley, divided, Grated peel and juice of 1 lemon, 4 large bone-in chicken breast s with skin (4 lb.), 2 Tbsp. oil, 1/4 cup chopped pitted Kalamata olives",False
regional,"Make our Mediterranean Marinated Vegetable Salad for a big, distinct taste. Our Mediterranean Marinated Vegetable Salad includes flavorful cheese crumbles, to which we say, ""Yes, please!""",75.0,Mediterranean Marinated Vegetable Salad.jpg,"2 large tomatoes, cut into wedges, 1 each green and yellow pepper, coarsely chopped, 1 zucchini, cut lengthwise in half, sliced, 1/4 cup red onion wedges, 1/2 cup KRAFT Zesty Italian Dressing, 2 Tbsp. chopped fresh basil, 2 cloves garlic, minced, 1 cup KRAFT Natural Three Cheese Crumbles","2 large tomatoes, cut into wedges, 1 each green and yellow pepper, coarsely chopped, 1 zucchini, cut lengthwise in half, sliced, 1/4 cup red onion wedges, 1/2 cup KRAFT Zesty Italian Dressing, 2 Tbsp. chopped fresh basil, 2 cloves garlic, minced, 1 cup KRAFT Natural Three Cheese Crumbles",Mediterranean,Mediterranean Marinated Vegetable Salad,"2 large tomatoes, cut into wedges, 1 each green and yellow pepper, coarsely chopped, 1 zucchini, cut lengthwise in half, sliced, 1/4 cup red onion wedges, 1/2 cup KRAFT Zesty Italian Dressing, 2 Tbsp. chopped fresh basil, 2 cloves garlic, minced, 1 cup KRAFT Natural Three Cheese Crumbles",False
regional,"If pasta salads are a favorite, you'll want to try this Healthy Living recipe the next time you make one! It's as tasty as it is fabulously colorful.",90.0,Zesty Feta and Vegetable Rotini Salad.jpg,"3 cups tri-colored rotini pasta, cooked, cooled, 1 cup ATHENOS Traditional Crumbled Feta Cheese, 1 cup halved cherry tomatoes, 1 cup chopped cucumber s, 1/2 cup sliced black olives, 1/2 cup KRAFT Zesty Italian Dressing, 1/4 cup finely chopped red onion s","3 cups tri-colored rotini pasta, cooked, cooled, 1 cup ATHENOS Traditional Crumbled Feta Cheese, 1 cup halved cherry tomatoes, 1 cup chopped cucumber s, 1/2 cup sliced black olives, 1/2 cup KRAFT Zesty Italian Dressing, 1/4 cup finely chopped red onion s",Mediterranean,Zesty Feta and Vegetable Rotini Salad,"3 cups tri-colored rotini pasta, cooked, cooled, 1 cup ATHENOS Traditional Crumbled Feta Cheese, 1 cup halved cherry tomatoes, 1 cup chopped cucumber s, 1/2 cup sliced black olives, 1/2 cup KRAFT Zesty Italian Dressing, 1/4 cup finely chopped red onion s",False
regional,Combine flavors of the Mediterranean together with this chicken and sausage recipe. Our Mediterranean Chicken and Sausage Recipe is a family-pleasing dish.,1.0,Mediterranean Chicken and Sausage Recipe.jpg,"1 lb. sweet Italian sausage, 1/2 cup KRAFT Greek Vinaigrette Dressing, divided, 1 roasting chicken, cut up (3 lb.), 1/2 lb. medium mushrooms, halved, 1 can (14-1/2 oz.) fat-free reduced-sodium chicken broth, 2 Tbsp. cornstarch, 1/4 cup water, 6 cups hot cooked instant white rice","1 lb. sweet Italian sausage, 1/2 cup KRAFT Greek Vinaigrette Dressing, divided, 1 roasting chicken, cut up (3 lb.), 1/2 lb. medium mushrooms, halved, 1 can (14-1/2 oz.) fat-free reduced-sodium chicken broth, 2 Tbsp. cornstarch, 1/4 cup water, 6 cups hot cooked instant white rice",Mediterranean,Mediterranean Chicken and Sausage Recipe,"1 lb. sweet Italian sausage, 1/2 cup KRAFT Greek Vinaigrette Dressing, divided, 1 roasting chicken, cut up (3 lb.), 1/2 lb. medium mushrooms, halved, 1 can (14-1/2 oz.) fat-free reduced-sodium chicken broth, 2 Tbsp. cornstarch, 1/4 cup water, 6 cups hot cooked instant white rice",False
regional,"Try this lively couscous recipe! Toss feta cheese, roasted red peppers, olives and couscous with a zesty dressing for our Mediterranean Couscous Salad.",75.0,Mediterranean Couscous Salad.jpg,"1 pkg. (10 oz.) couscous, 1/2 cup KRAFT Italian Dressing, 3 Tbsp. GREY POUPON Dijon Mustard, 1/2 tsp. grated lemon zest, 1 pkg. (4 oz.) ATHENOS Traditional Feta Cheese, crumbled, 1/3 cup chopped drained roasted red pepper s, 1/2 cup chopped pitted black olives","1 pkg. (10 oz.) couscous, 1/2 cup KRAFT Italian Dressing, 3 Tbsp. GREY POUPON Dijon Mustard, 1/2 tsp. grated lemon zest, 1 pkg. (4 oz.) ATHENOS Traditional Feta Cheese, crumbled, 1/3 cup chopped drained roasted red pepper s, 1/2 cup chopped pitted black olives",Mediterranean,Mediterranean Couscous Salad,"1 pkg. (10 oz.) couscous, 1/2 cup KRAFT Italian Dressing, 3 Tbsp. GREY POUPON Dijon Mustard, 1/2 tsp. grated lemon zest, 1 pkg. (4 oz.) ATHENOS Traditional Feta Cheese, crumbled, 1/3 cup chopped drained roasted red pepper s, 1/2 cup chopped pitted black olives",False
regional,"Grab some olives and try our Mediterranean Salad! Salty, tangy and delicious, Feta Cheese Mediterranean Salad makes any meal into a special occasion.",15.0,Feta Cheese Mediterranean Salad.jpg,"4 cups tightly packed torn mixed salad greens, 1 cup chopped plum tomato es, 1 cup coarsely chopped Kalamata olives, 1 avocado, chopped, 1 pkg. (4 oz.) ATHENOS Traditional Crumbled Feta Cheese, 3/4 cup rinsed canned chickpeas (garbanzo beans), 1/2 cup slivered red onion s, 1/2 cup KRAFT Balsamic Vinaigrette Dressing","4 cups tightly packed torn mixed salad greens, 1 cup chopped plum tomato es, 1 cup coarsely chopped Kalamata olives, 1 avocado, chopped, 1 pkg. (4 oz.) ATHENOS Traditional Crumbled Feta Cheese, 3/4 cup rinsed canned chickpeas (garbanzo beans), 1/2 cup slivered red onion s, 1/2 cup KRAFT Balsamic Vinaigrette Dressing",Mediterranean,Feta Cheese Mediterranean Salad,"4 cups tightly packed torn mixed salad greens, 1 cup chopped plum tomato es, 1 cup coarsely chopped Kalamata olives, 1 avocado, chopped, 1 pkg. (4 oz.) ATHENOS Traditional Crumbled Feta Cheese, 3/4 cup rinsed canned chickpeas (garbanzo beans), 1/2 cup slivered red onion s, 1/2 cup KRAFT Balsamic Vinaigrette Dressing",False
regional,This smart recipe for mozza-chicken means you'll be making lotsa chicken. Tuscan dressing and melty cheese means they’ll ask for this one again.,28.0,Mediterranean Mozza-Chicken.jpg,"4 small boneless skinless chicken breasts (1 lb.), 1 red onion, cut lengthwise in half, then sliced crosswise, 1 zucchini, chopped, 1/4 cup KRAFT Tuscan House Italian Dressing, 1/2 cup halved grape tomato es, 1/2 cup pitted black olives, 1 cup KRAFT 2% Milk Shredded Mozzarella Cheese","4 small boneless skinless chicken breasts (1 lb.), 1 red onion, cut lengthwise in half, then sliced crosswise, 1 zucchini, chopped, 1/4 cup KRAFT Tuscan House Italian Dressing, 1/2 cup halved grape tomato es, 1/2 cup pitted black olives, 1 cup KRAFT 2% Milk Shredded Mozzarella Cheese",Mediterranean,Mediterranean Mozza-Chicken,"4 small boneless skinless chicken breasts (1 lb.), 1 red onion, cut lengthwise in half, then sliced crosswise, 1 zucchini, chopped, 1/4 cup KRAFT Tuscan House Italian Dressing, 1/2 cup halved grape tomato es, 1/2 cup pitted black olives, 1 cup KRAFT 2% Milk Shredded Mozzarella Cheese",False
regional,Discover how layering tomato flavors helps perfect Mediterranean Chicken! Serve your Mediterranean Chicken with steamed vegetables to round out the meal.,20.0,Mediterranean Chicken.jpg,"2 cups instant brown rice, uncooked, 4 small boneless skinless chicken breasts (1 lb.), 1 small onion, chopped, 1 tsp. dried oregano leaves, 1 can (14-1/2 oz.) Italian-style diced tomatoes, drained, 1/4 cup KRAFT Sun Dried Tomato Vinaigrette Dressing, 2 tsp. minced garlic, 1/4 cup sliced pimento-stuffed green olives","2 cups instant brown rice, uncooked, 4 small boneless skinless chicken breasts (1 lb.), 1 small onion, chopped, 1 tsp. dried oregano leaves, 1 can (14-1/2 oz.) Italian-style diced tomatoes, drained, 1/4 cup KRAFT Sun Dried Tomato Vinaigrette Dressing, 2 tsp. minced garlic, 1/4 cup sliced pimento-stuffed green olives",Mediterranean,Mediterranean Chicken,"2 cups instant brown rice, uncooked, 4 small boneless skinless chicken breasts (1 lb.), 1 small onion, chopped, 1 tsp. dried oregano leaves, 1 can (14-1/2 oz.) Italian-style diced tomatoes, drained, 1/4 cup KRAFT Sun Dried Tomato Vinaigrette Dressing, 2 tsp. minced garlic, 1/4 cup sliced pimento-stuffed green olives",True
regional,"Experience delicious Mediterranean flavor with this 5-Layer Greek Dip. This savory 5-Layer Greek Dip is great for parties, potlucks, cookouts and more.",10.0,5-Layer Greek Dip.jpg,"1 pkg. (7 oz.) ATHENOS Original Hummus, 1 pkg. (4 oz.) ATHENOS Traditional Feta Cheese, crumbled, 1 medium tomato, chopped, 1/4 cup chopped cucumbers, 2 Tbsp. sliced black olives, 2 bags (9 oz.) ATHENOS Pita Chips Original","1 pkg. (7 oz.) ATHENOS Original Hummus, 1 pkg. (4 oz.) ATHENOS Traditional Feta Cheese, crumbled, 1 medium tomato, chopped, 1/4 cup chopped cucumbers, 2 Tbsp. sliced black olives, 2 bags (9 oz.) ATHENOS Pita Chips Original",Mediterranean,5-Layer Greek Dip,"1 pkg. (7 oz.) ATHENOS Original Hummus, 1 pkg. (4 oz.) ATHENOS Traditional Feta Cheese, crumbled, 1 medium tomato, chopped, 1/4 cup chopped cucumbers, 2 Tbsp. sliced black olives, 2 bags (9 oz.) ATHENOS Pita Chips Original",True
regional,Prepare Cheese-Topped Grilled Tomatoes from My Food and Family as a scrumptious smart side dish. Cheese-topped grilled tomatoes are a Healthy Living recipe.,22.0,Cheese-Topped Grilled Tomatoes.jpg,"4 plum tomatoes, cut lengthwise in half, 1/4 cup KRAFT Lite Zesty Italian Dressing, 1/2 cup KRAFT Shredded Low-Moisture Part-Skim Mozzarella Cheese, 2 Tbsp. KRAFT Grated Parmesan Cheese, 1 Tbsp. chopped fresh herbs (basil, chives and/or parsley)","4 plum tomatoes, cut lengthwise in half, 1/4 cup KRAFT Lite Zesty Italian Dressing, 1/2 cup KRAFT Shredded Low-Moisture Part-Skim Mozzarella Cheese, 2 Tbsp. KRAFT Grated Parmesan Cheese, 1 Tbsp. chopped fresh herbs (basil, chives and/or parsley)",Mediterranean,Cheese-Topped Grilled Tomatoes,"4 plum tomatoes, cut lengthwise in half, 1/4 cup KRAFT Lite Zesty Italian Dressing, 1/2 cup KRAFT Shredded Low-Moisture Part-Skim Mozzarella Cheese, 2 Tbsp. KRAFT Grated Parmesan Cheese, 1 Tbsp. chopped fresh herbs (basil, chives and/or parsley)",False
regional,Make this Mediterranean Chicken and Mushroom Skillet in just 35 minutes. This Mediterranean Chicken and Mushroom Skillet is as fun to make as it to eat!,35.0,Mediterranean Chicken and Mushroom Skillet.jpg,"1 Tbsp. olive oil, 4 small boneless skinless chicken breasts (1 lb.), 1 lb. sliced fresh mushroom s, 1 onion, finely chopped, 1/2 cup chicken broth, 1 clove garlic, minced, 1/2 tsp. dried thyme leaves, 1/2 cup ATHENOS Traditional Crumbled Feta Cheese, 1 Tbsp. chopped fresh parsley","1 Tbsp. olive oil, 4 small boneless skinless chicken breasts (1 lb.), 1 lb. sliced fresh mushroom s, 1 onion, finely chopped, 1/2 cup chicken broth, 1 clove garlic, minced, 1/2 tsp. dried thyme leaves, 1/2 cup ATHENOS Traditional Crumbled Feta Cheese, 1 Tbsp. chopped fresh parsley",Mediterranean,Mediterranean Chicken and Mushroom Skillet,"1 Tbsp. olive oil, 4 small boneless skinless chicken breasts (1 lb.), 1 lb. sliced fresh mushroom s, 1 onion, finely chopped, 1/2 cup chicken broth, 1 clove garlic, minced, 1/2 tsp. dried thyme leaves, 1/2 cup ATHENOS Traditional Crumbled Feta Cheese, 1 Tbsp. chopped fresh parsley",True
regional,Frozen cut green beans and instant white rice help make this delicious Mediterranean-style pork medallion recipe a weeknight-quick dish.,28.0,Mediterranean Pork Medallions.jpg,"1/2 cup KRAFT Sun Dried Tomato Vinaigrette Dressing made with Extra Virgin Olive Oil, divided, 1 cup frozen cut green beans, 1 can (14 oz.) fat-free reduced-sodium chicken broth, 2 cups instant white rice, uncooked, 1 pork tenderloin (1 lb.), cut crosswise into 8 slices, 1 tsp. dried rosemary leaves, crushed, 1 cup chopped plum tomatoes (about 2 medium), 2 Tbsp. KRAFT Grated Parmesan Cheese","1/2 cup KRAFT Sun Dried Tomato Vinaigrette Dressing made with Extra Virgin Olive Oil, divided, 1 cup frozen cut green beans, 1 can (14 oz.) fat-free reduced-sodium chicken broth, 2 cups instant white rice, uncooked, 1 pork tenderloin (1 lb.), cut crosswise into 8 slices, 1 tsp. dried rosemary leaves, crushed, 1 cup chopped plum tomatoes (about 2 medium), 2 Tbsp. KRAFT Grated Parmesan Cheese",Mediterranean,Mediterranean Pork Medallions,"1/2 cup KRAFT Sun Dried Tomato Vinaigrette Dressing made with Extra Virgin Olive Oil, divided, 1 cup frozen cut green beans, 1 can (14 oz.) fat-free reduced-sodium chicken broth, 2 cups instant white rice, uncooked, 1 pork tenderloin (1 lb.), cut crosswise into 8 slices, 1 tsp. dried rosemary leaves, crushed, 1 cup chopped plum tomatoes (about 2 medium), 2 Tbsp. KRAFT Grated Parmesan Cheese",False
